project_id,country,customer,organisation,exp_id,title,cause,area_of_cause,impact,mitigation_step,cost_for_mitigation,exposure_status,loss_id,loss_value
11,Germany,Indiana Logistics,Transportation,5272,Faulty Product Batch,A manufacturing defect in a specific batch led to multiple product failures.,WARRANTY,492834.17,Replace defective products and conduct root cause analysis.,43602.73,REALISED,2524,46782.08
11,Germany,Indiana Logistics,Transportation,8724,Supply Chain Issue,Delays in sourcing raw materials slowed down production schedules.,PRODUCTION,371279.15,Diversify suppliers and maintain buffer stock.,25752.61,REALISED,5598,10272.44
11,Germany,Indiana Logistics,Transportation,2269,Client Payment Delay,"There were significant delays in receiving client payments, disrupting the company's cash flow. These delays stemmed from inefficiencies in client payment systems, financial constraints, or poor communication.",SALES,399099.53,Follow up with clients regularly and negotiate flexible payment terms.,42788.01,ACTIVE,NULL,NULL
11,Germany,Indiana Logistics,Transportation,9262,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,342510.46,Improve resource planning and timeline estimation.,31234.02,REALISED,NULL,NULL
11,Germany,Indiana Logistics,Transportation,8719,High Warranty Claims,"A product defect resulted in a surge of warranty claims, impacting customer satisfaction.",WARRANTY,249087.04,Improve quality control during manufacturing.,26442.82,ACTIVE,NULL,NULL
11,Germany,Indiana Logistics,Transportation,975,Delayed Client Approval,Significant delays in obtaining client approval for key deliverables created bottlenecks and impacted overall progress.,CLIENT CAUSED,317305.29,Set predefined deadlines for client responses.,26162.02,ACTIVE,NULL,NULL
11,Germany,Indiana Logistics,Transportation,3814,Missed Sales Target,"The demand for the product in the target market turned out to be significantly lower than anticipated, which resulted from inadequate market research, overestimating consumer interest, or changing market trends that reduced the appeal of the offering.",SALES,485887.52,Improve market analysis and adjust pricing strategies.,41239.29,REALISED,NULL,NULL
11,Germany,Indiana Logistics,Transportation,9169,High Warranty Claims,"A product defect resulted in a surge of warranty claims, impacting customer satisfaction.",WARRANTY,82578.86,Improve quality control during manufacturing.,30285.69,ACTIVE,NULL,NULL
11,Germany,Indiana Logistics,Transportation,6797,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,71915.2,Improve resource planning and timeline estimation.,13663.22,REALISED,NULL,NULL
12,India,Precision Manufacturing Inc.,Telecommunications,4666,Research Delay,"Product feasibility studies took longer than expected, delaying research timelines.",RESEARCH,427681.12,Allocate more resources to research teams.,30980.19,REALISED,669,33596.18
12,India,Precision Manufacturing Inc.,Telecommunications,6630,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,207906.81,Improve resource planning and timeline estimation.,30632.45,REALISED,1399,88971.5
12,India,Precision Manufacturing Inc.,Telecommunications,6630,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,207906.81,Improve resource planning and timeline estimation.,30632.45,REALISED,2298,22587.44
12,India,Precision Manufacturing Inc.,Telecommunications,4666,Research Delay,"Product feasibility studies took longer than expected, delaying research timelines.",RESEARCH,427681.12,Allocate more resources to research teams.,30980.19,REALISED,3062,89493.13
12,India,Precision Manufacturing Inc.,Telecommunications,6630,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,207906.81,Improve resource planning and timeline estimation.,30632.45,REALISED,3349,94628.12
12,India,Precision Manufacturing Inc.,Telecommunications,9083,Delayed Client Approval,Significant delays in obtaining client approval for key deliverables created bottlenecks and impacted overall progress.,CLIENT CAUSED,375921.01,Set predefined deadlines for client responses.,18075.61,REALISED,3785,26971.52
12,India,Precision Manufacturing Inc.,Telecommunications,6630,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,207906.81,Improve resource planning and timeline estimation.,30632.45,REALISED,4938,81037.06
12,India,Precision Manufacturing Inc.,Telecommunications,9083,Delayed Client Approval,Significant delays in obtaining client approval for key deliverables created bottlenecks and impacted overall progress.,CLIENT CAUSED,375921.01,Set predefined deadlines for client responses.,18075.61,REALISED,5104,97091.69
12,India,Precision Manufacturing Inc.,Telecommunications,7169,Faulty Product Batch,A manufacturing defect in a specific batch led to multiple product failures.,WARRANTY,340232.28,Replace defective products and conduct root cause analysis.,38847.63,REALISED,NULL,NULL
12,India,Precision Manufacturing Inc.,Telecommunications,9170,Design Flaw,"A faulty component design was identified during testing, leading to potential performance issues.",ENGINEERING,279977.58,Conduct thorough design reviews and testing.,33489.99,ACTIVE,NULL,NULL
12,India,Precision Manufacturing Inc.,Telecommunications,1969,Delayed Client Approval,Significant delays in obtaining client approval for key deliverables created bottlenecks and impacted overall progress.,CLIENT CAUSED,262715.39,Set predefined deadlines for client responses.,24904.5,ACTIVE,NULL,NULL
12,India,Precision Manufacturing Inc.,Telecommunications,9405,Faulty Product Batch,A manufacturing defect in a specific batch led to multiple product failures.,WARRANTY,181824.67,Replace defective products and conduct root cause analysis.,37025.73,ACTIVE,NULL,NULL
12,India,Precision Manufacturing Inc.,Telecommunications,8668,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,235441.11,Improve resource planning and timeline estimation.,24265.92,ACTIVE,NULL,NULL
12,India,Precision Manufacturing Inc.,Telecommunications,6008,Client Specification Change,Frequent changes in client requirements disrupted project timelines and increased resource allocation demands.,CLIENT CAUSED,280023.02,Establish clear requirements at project start.,21866.24,ACTIVE,NULL,NULL
12,India,Precision Manufacturing Inc.,Telecommunications,1174,Supply Chain Issue,Delays in sourcing raw materials slowed down production schedules.,PRODUCTION,69552.37,Diversify suppliers and maintain buffer stock.,21203.83,ACTIVE,NULL,NULL
12,India,Precision Manufacturing Inc.,Telecommunications,8023,Delayed Client Approval,Significant delays in obtaining client approval for key deliverables created bottlenecks and impacted overall progress.,CLIENT CAUSED,152786.01,Set predefined deadlines for client responses.,45064.84,ACTIVE,NULL,NULL
12,India,Precision Manufacturing Inc.,Telecommunications,1485,Supply Chain Issue,Delays in sourcing raw materials slowed down production schedules.,PRODUCTION,13164.25,Diversify suppliers and maintain buffer stock.,23276.7,REALISED,NULL,NULL
12,India,Precision Manufacturing Inc.,Telecommunications,4970,Client Specification Change,Frequent changes in client requirements disrupted project timelines and increased resource allocation demands.,CLIENT CAUSED,104903.17,Establish clear requirements at project start.,41981.48,ACTIVE,NULL,NULL
13,India,SMO Automation Technologies,Transportation,2150,Faulty Product Batch,A manufacturing defect in a specific batch led to multiple product failures.,WARRANTY,409793.01,Replace defective products and conduct root cause analysis.,31080.86,REALISED,1440,98712.42
13,India,SMO Automation Technologies,Transportation,5113,Machine Breakdown,A critical production machinery failure caused disruptions in the manufacturing process.,PRODUCTION,233970.45,Ensure regular maintenance of machinery.,29125.46,ACTIVE,NULL,NULL
13,India,SMO Automation Technologies,Transportation,4558,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,409578.78,Improve resource planning and timeline estimation.,30903.81,ACTIVE,NULL,NULL
13,India,SMO Automation Technologies,Transportation,2152,Supply Chain Issue,Delays in sourcing raw materials slowed down production schedules.,PRODUCTION,371221.67,Diversify suppliers and maintain buffer stock.,41622.11,ACTIVE,NULL,NULL
13,India,SMO Automation Technologies,Transportation,3631,Design Flaw,"A faulty component design was identified during testing, leading to potential performance issues.",ENGINEERING,385081.75,Conduct thorough design reviews and testing.,44618.65,ACTIVE,NULL,NULL
13,India,SMO Automation Technologies,Transportation,7563,Client Payment Delay,"There were significant delays in receiving client payments, disrupting the company's cash flow. These delays stemmed from inefficiencies in client payment systems, financial constraints, or poor communication.",SALES,167852.6,Follow up with clients regularly and negotiate flexible payment terms.,20373.81,ACTIVE,NULL,NULL
13,India,SMO Automation Technologies,Transportation,5371,Lack of Skilled Resources,Challenges in hiring skilled research staff hindered project progress.,RESEARCH,345476.34,Offer competitive packages to attract skilled personnel.,19835.19,REALISED,NULL,NULL
13,India,SMO Automation Technologies,Transportation,8318,Machine Breakdown,A critical production machinery failure caused disruptions in the manufacturing process.,PRODUCTION,252355.77,Ensure regular maintenance of machinery.,17815.68,ACTIVE,NULL,NULL
13,India,SMO Automation Technologies,Transportation,2116,Client Payment Delay,"There were significant delays in receiving client payments, disrupting the company's cash flow. These delays stemmed from inefficiencies in client payment systems, financial constraints, or poor communication.",SALES,144976.83,Follow up with clients regularly and negotiate flexible payment terms.,45348.83,ACTIVE,NULL,NULL
13,India,SMO Automation Technologies,Transportation,3916,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,14912.19,Improve resource planning and timeline estimation.,17268.92,ACTIVE,NULL,NULL
14,Germany,EuroForce Systems,Utilities,9944,Client Specification Change,Frequent changes in client requirements disrupted project timelines and increased resource allocation demands.,CLIENT CAUSED,240273.21,Establish clear requirements at project start.,18807.76,ACTIVE,NULL,NULL
14,Germany,EuroForce Systems,Utilities,7099,Lack of Skilled Resources,Challenges in hiring skilled research staff hindered project progress.,RESEARCH,234433.35,Offer competitive packages to attract skilled personnel.,25781.11,ACTIVE,NULL,NULL
